pick_date,parlay_rank,bet_status,parlay_lock_rule,earliest_minutes_to_game,leg1_player,leg1_team,leg1_opponent,leg1_odds,leg1_probability,leg1_lineup_slot,leg1_projected_pa,leg2_player,leg2_team,leg2_opponent,leg2_odds,leg2_probability,leg2_lineup_slot,leg2_projected_pa,combined_decimal_odds,combined_american_odds,parlay_probability,parlay_ev_per_dollar,recommended_stake,expected_profit,confidence,parlay_score,selection_pool,correlation_note,why_sharpie_likes_it,sharpie_concern,actual_leg1_hit,actual_leg2_hit,actual_parlay_hit,profit
2026-07-03,1,Forced Top 3 Test,Parlay game-time check unavailable; keep as watchlist until start times refresh.,,Alex Bregman,CHC,STL,-249.0,0.6327928289841773,2.0,4.42,Miguel Vargas,CWS,CLE,-198.0,0.6833428876915467,2.0,4.5,2.1094884588860494,111,0.4324144790685508,-0.08782664694966891,10.0,-0.8782664694966891,Watchlist,40.48634883983166,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Alex Bregman and Miguel Vargas both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +111 with modeled success near 43.2%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,11.094884588860495
2026-07-08,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-54930 minutes to first pitch).,-54930.3,Ernie Clement,TOR,SF,-262.0,0.6699457463839454,1.0,4.62,Mike Trout,LAA,TEX,-159.0,0.6671269248450391,2.0,4.5,2.25066013730856,125,0.446938845598136,0.005907443602430118,10.0,0.05907443602430118,Watchlist,58.87646355211253,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Ernie Clement and Mike Trout both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +125 with modeled success near 44.7%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,12.5066013730856
2026-07-10,1,Forced Top 3 Test,Parlay game-time check unavailable; keep as watchlist until start times refresh.,,Bryce Harper,PHI,DET,-223.0,0.6676600001513714,3.0,4.38,Shea Langeliers,ATH,CWS,-222.0,0.7128056290443415,2.0,4.5,2.100876661414778,110,0.47591180639564346,-0.00016799305164438838,10.0,-0.0016799305164438838,Watchlist,58.2970271425306,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Bryce Harper and Shea Langeliers both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +110 with modeled success near 47.6%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",0.0,0.0,0.0,-10.0
2026-07-11,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-50705 minutes to first pitch).,-50705.3,Jonathan Aranda,TB,SEA,-166.0,0.6333853503203846,2.0,4.42,Randal Grichuk,CWS,ATH,-211.0,0.6490069126072818,1.0,4.54,2.361845486210244,136,0.4110714707021144,-0.0291127024124046,10.0,-0.291127024124046,Watchlist,46.36373270790755,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Jonathan Aranda and Randal Grichuk both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +136 with modeled success near 41.1%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,13.618454862102439
2026-07-12,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-49295 minutes to first pitch).,-49295.3,Kevin McGonigle,DET,PHI,-181.0,0.6669350904718955,1.0,4.54,Kyle Schwarber,PHI,DET,-160.0,0.6499203638550171,2.0,4.5,2.5227900552486187,152,0.4074474148671426,0.02790428626358543,10.0,0.2790428626358543,Watchlist,60.811747667058526,Sharpie Top 3 Only,Same-game or shared-opponent exposure: slight correlation haircut applied.,"Sharpie Top 3 Only: Kevin McGonigle and Kyle Schwarber both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +152 with modeled success near 40.7%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Same-game or shared-opponent exposure: slight correlation haircut applied.",0.0,1.0,0.0,-10.0
2026-07-17,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-41765 minutes to first pitch).,-41765.3,Jonathan Aranda,TB,BOS,-236.0,0.6754871422154338,2.0,4.5,Trevor Larnach,MIN,CHC,-252.0,0.655950152375783,1.0,4.62,1.9887005649717513,-101,0.443085893864096,-0.11883483254145882,10.0,-1.1883483254145881,Watchlist,41.132529316340836,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Jonathan Aranda and Trevor Larnach both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is -101 with modeled success near 44.3%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",0.0,1.0,0.0,-10.0
2026-07-18,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-40685 minutes to first pitch).,-40685.3,Brandon Lowe,PIT,CLE,-184.0,0.637332154952239,2.0,4.5,Yordan Alvarez,HOU,BAL,-237.0,0.7253446646161217,2.0,4.42,2.1947349110255,119,0.46228547818290194,0.014594077828132046,10.0,0.14594077828132046,Watchlist,61.81939125561634,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Brandon Lowe and Yordan Alvarez both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +119 with modeled success near 46.2%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,11.947349110254999
2026-07-19,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-39280 minutes to first pitch).,-39280.3,Ben Rice,NYY,LAD,-252.0,0.6787096316140656,2.0,4.42,Iván Herrera,STL,AZ,-256.0,0.6453475090159497,2.0,4.5,1.9424603174603174,-106,0.43800357010727015,-0.1491954461606796,10.0,-1.491954461606796,Watchlist,41.740705291440946,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Ben Rice and Iván Herrera both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is -106 with modeled success near 43.8%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,9.424603174603174
2026-07-20,1,Forced Top 3 Test,Parlay game-time check unavailable; keep as watchlist until start times refresh.,,Byron Buxton,MIN,CLE,-259.0,0.6467513681630405,2.0,4.5,Iván Herrera,STL,LAA,-240.0,0.638043317572004,2.0,4.5,1.9636422136422138,-104,0.4126553885869789,-0.18969245928367678,10.0,-1.896924592836768,Watchlist,27.91663127272085,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Byron Buxton and Iván Herrera both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is -104 with modeled success near 41.3%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,0.0,0.0,-10.0
2026-07-21,1,Forced Top 3 Test,Parlay game-time check unavailable; keep as watchlist until start times refresh.,,Max Muncy (LAD),ATH,PHI,-154.0,0.6659981478995473,4.0,4.28,Vladimir Guerrero Jr.,TOR,TB,-239.0,0.6534017906001975,2.0,4.42,2.3394555235559418,134,0.43516438237397936,0.01804771799961591,10.0,0.1804771799961591,Watchlist,58.766278566140144,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Max Muncy (LAD) and Vladimir Guerrero Jr. both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +134 with modeled success near 43.5%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",0.0,0.0,0.0,-10.0
2026-07-22,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-34900 minutes to first pitch).,-34900.3,Brandon Lowe,PIT,NYY,-190.0,0.6392645298773931,2.0,4.5,Taylor Ward,BAL,BOS,-250.0,0.6784943173491547,1.0,4.62,2.1368421052631574,114,0.4337373508046901,-0.07317176617524135,10.0,-0.7317176617524135,Watchlist,49.04443793880417,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Brandon Lowe and Taylor Ward both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +114 with modeled success near 43.4%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,11.368421052631575
2026-07-23,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-33485 minutes to first pitch).,-33485.3,Jonathan Aranda,TB,TOR,-239.0,0.6470489638831056,2.0,4.5,Ryan Jeffers,MIN,CLE,-176.0,0.6356550512326062,3.0,4.38,2.224324838341575,122,0.4112999422871203,-0.08513532236230203,10.0,-0.8513532236230203,Watchlist,38.777463723868216,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Jonathan Aranda and Ryan Jeffers both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +122 with modeled success near 41.1%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",0.0,1.0,0.0,-10.0
2026-07-24,1,Forced Top 3 Test,Parlay game-time check unavailable; keep as watchlist until start times refresh.,,Chase DeLauter,CLE,TB,-259.0,0.6518515926058245,2.0,4.5,Seiya Suzuki,CHC,PIT,-204.0,0.6397127387750264,2.0,4.5,2.065561359679007,107,0.41699776758073476,-0.13866552421282702,10.0,-1.38665524212827,Watchlist,34.32329130936873,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Chase DeLauter and Seiya Suzuki both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +107 with modeled success near 41.7%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,0.0,0.0,-10.0
2026-07-25,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-30425 minutes to first pitch).,-30425.3,Ben Rice,NYY,PHI,-241.0,0.6840061525933641,2.0,4.5,Kyle Stowers,MIA,SD,-218.0,0.6399476518318937,2.0,4.42,2.063991777380182,106,0.4377281311906913,-0.09653273649441951,10.0,-0.9653273649441951,Watchlist,41.98769553390644,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Ben Rice and Kyle Stowers both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +106 with modeled success near 43.8%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",0.0,1.0,0.0,-10.0
2026-07-26,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-29105 minutes to first pitch).,-29105.3,Max Muncy (LAD),ATH,NYM,-179.0,0.663437333385473,4.0,4.28,Sam Antonacci,CWS,HOU,-262.0,0.6916089032977988,1.0,4.54,2.153567316303467,115,0.45883916654954304,-0.011858967478980964,10.0,-0.11858967478980964,Watchlist,57.43284491056991,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Max Muncy (LAD) and Sam Antonacci both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +115 with modeled success near 45.9%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",0.0,1.0,0.0,-10.0
2026-07-27,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-27640 minutes to first pitch).,-27640.3,Julio Rodríguez,SEA,TEX,-255.0,0.6582507555366334,2.0,4.5,Kevin McGonigle,DET,BAL,-237.0,0.6559624284892224,1.0,4.54,1.9795648217092743,-102,0.43178776415667547,-0.14524813163094463,10.0,-1.4524813163094463,Watchlist,35.20033032787282,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Julio Rodríguez and Kevin McGonigle both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is -102 with modeled success near 43.2%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,9.795648217092744
2026-07-30,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-23465 minutes to first pitch).,-23465.3,Jonathan Aranda,TB,TEX,-264.0,0.645175124384125,2.0,4.42,Seiya Suzuki,CHC,STL,-247.0,0.6475572482082662,2.0,4.5,1.937001594896332,-107,0.4177878281586099,-0.19074431052849805,10.0,-1.9074431052849805,Watchlist,29.67071691825289,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Jonathan Aranda and Seiya Suzuki both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is -107 with modeled success near 41.8%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,0.0,0.0,-10.0
2026-07-31,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-21895 minutes to first pitch).,-21895.3,Ben Rice,NYY,CHC,-212.0,0.6776621238287178,2.0,4.5,Liam Hicks,MIA,NYM,-258.0,0.6702073259452768,1.0,4.62,2.0421237384817905,104,0.454174119905642,-0.07252024833661341,10.0,-0.7252024833661341,Watchlist,46.0401635597336,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Ben Rice and Liam Hicks both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +104 with modeled success near 45.4%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,0.0,0.0,-10.0
2026-08-01,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-20345 minutes to first pitch).,-20345.3,Ryan Jeffers,MIN,SEA,-159.0,0.6685167309656375,2.0,4.5,Sam Antonacci,CWS,TB,-207.0,0.6673855590386386,1.0,4.62,2.415853917904779,142,0.4461584122221851,0.07785354817314138,10.0,0.7785354817314138,Watchlist,67.0164436728671,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Ryan Jeffers and Sam Antonacci both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +142 with modeled success near 44.6%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,0.0,0.0,-10.0
2026-08-02,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-19055 minutes to first pitch).,-19055.3,Jonathan Aranda,TB,CWS,-179.0,0.6611589148141093,2.0,4.42,Liam Hicks,MIA,NYM,-247.0,0.6732698417610253,1.0,4.62,2.189695338475109,119,0.4451383579557866,-0.025282612607749555,10.0,-0.25282612607749555,Watchlist,51.13142379613011,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Jonathan Aranda and Liam Hicks both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +119 with modeled success near 44.5%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,11.896953384751093
2026-08-03,1,Forced Top 3 Test,Parlay game-time check unavailable; keep as watchlist until start times refresh.,,Ben Rice,NYY,STL,-242.0,0.6950976043183787,2.0,4.42,Brice Turang,MIL,PIT,-225.0,0.6863665979489739,1.0,4.54,2.041322314049587,104,0.4770917779184876,-0.026101907885401343,10.0,-0.26101907885401343,Watchlist,55.286233665754,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Ben Rice and Brice Turang both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +104 with modeled success near 47.7%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",0.0,0.0,0.0,-10.0
2026-08-04,1,Forced Top 3 Test,Parlay game-time check unavailable; keep as watchlist until start times refresh.,,Ben Rice,NYY,STL,-229.0,0.642959868443047,2.0,4.42,Mike Trout,LAA,BAL,-231.0,0.6838848480533085,2.0,4.5,2.0586211459573907,106,0.4397105119345484,-0.09480264203178912,10.0,-0.9480264203178912,Watchlist,41.799471632239474,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Ben Rice and Mike Trout both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +106 with modeled success near 44.0%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",0.0,1.0,0.0,-10.0
2026-08-05,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-14695 minutes to first pitch).,-14695.3,Andy Pages,LAD,CHC,-262.0,0.6479941892514943,2.0,4.5,Sal Stewart,CIN,ATH,-258.0,0.6321714150424659,2.0,4.42,1.9172140363335108,-109,0.4096434035584126,-0.21462591680637844,10.0,-2.1462591680637844,Watchlist,23.71244656845104,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Andy Pages and Sal Stewart both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is -109 with modeled success near 41.0%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,9.172140363335108
2026-08-06,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-13360 minutes to first pitch).,-13360.3,Chase DeLauter,CLE,NYM,-245.0,0.6323581860075128,2.0,4.42,Mike Trout,LAA,BAL,-207.0,0.6705272670147803,2.0,4.5,2.0884353741496597,109,0.4240134062380416,-0.11447540329878386,10.0,-1.1447540329878385,Watchlist,35.23339810678453,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Chase DeLauter and Mike Trout both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +109 with modeled success near 42.4%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,0.0,0.0,-10.0
2026-08-07,1,Forced Top 3 Test,Parlay game-time check unavailable; keep as watchlist until start times refresh.,,Brandon Lowe,PIT,NYM,-222.0,0.6418016994678768,2.0,4.42,Chase DeLauter,CLE,CWS,-246.0,0.6599906145002702,2.0,4.5,2.040064454698601,104,0.42358309801912175,-0.1358631781200763,10.0,-1.3586317812007631,Watchlist,35.56449904933089,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Brandon Lowe and Chase DeLauter both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +104 with modeled success near 42.4%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,10.400644546986012
2026-08-08,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-10330 minutes to first pitch).,-10330.3,Drake Baldwin,ATL,NYY,-208.0,0.6923573481680065,1.0,4.62,JJ Wetherholt,STL,COL,-261.0,0.6486103498343415,1.0,4.54,2.0481137636310054,105,0.4490701418056277,-0.08025326173216646,10.0,-0.8025326173216646,Watchlist,47.409583753177294,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Drake Baldwin and JJ Wetherholt both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +105 with modeled success near 44.9%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,10.481137636310054
2026-08-09,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-9060 minutes to first pitch).,-9060.3,CJ Abrams,WSH,CIN,-253.0,0.6913271141502966,1.0,4.54,Mike Trout,LAA,MIA,-199.0,0.7004581332320161,2.0,4.5,2.09639104613979,110,0.48424569983039367,0.01516834925613364,10.0,0.1516834925613364,Watchlist,62.91403391374092,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: CJ Abrams and Mike Trout both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +110 with modeled success near 48.4%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,0.0,0.0,-10.0
2026-08-10,1,Forced Top 3 Test,Parlay game-time check unavailable; keep as watchlist until start times refresh.,,Gunnar Henderson,BAL,MIN,-264.0,0.6071779621289326,1.0,4.62,Nathan Lukes,TOR,BOS,-208.0,0.64104266410786,1.0,4.54,2.041666666666667,104,0.3892269784307123,-0.20532825237062896,10.0,-2.0532825237062897,Watchlist,21.713063253086965,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Gunnar Henderson and Nathan Lukes both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +104 with modeled success near 38.9%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",0.0,0.0,0.0,-10.0
2026-08-11,1,Forced Top 3 Test,Parlay game-time check unavailable; keep as watchlist until start times refresh.,,Kevin McGonigle,DET,CLE,-234.0,0.6789392217086245,1.0,4.54,Randy Arozarena,SEA,NYY,-243.0,0.6358985344487597,2.0,4.5,2.0147374344905207,101,0.43173645606429584,-0.13016440013299124,10.0,-1.3016440013299124,Watchlist,33.705111911201584,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Kevin McGonigle and Randy Arozarena both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +101 with modeled success near 43.2%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,10.147374344905206
2026-08-12,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-4655 minutes to first pitch).,-4655.3,Seiya Suzuki,CHC,WSH,-258.0,0.647766739605575,2.0,4.5,Trevor Larnach,MIN,BAL,-191.0,0.6334204495350612,1.0,4.54,2.114087422379155,111,0.4103086993948242,-0.13257153931665266,10.0,-1.3257153931665266,Watchlist,34.96445502597243,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Seiya Suzuki and Trevor Larnach both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +111 with modeled success near 41.0%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,11.140874223791549
2026-08-13,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-3245 minutes to first pitch).,-3245.3,Chase Meidroth,CWS,CIN,-265.0,0.6432891360892427,1.0,4.54,Dillon Dingler,DET,CLE,-221.0,0.6689486307230501,2.0,4.42,2.0005976265687697,100,0.4303273867459127,-0.13908805142858593,10.0,-1.3908805142858593,Watchlist,38.2141119293553,Sharpie Top 3 Only,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 Only: Chase Meidroth and Dillon Dingler both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +100 with modeled success near 43.0%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,0.0,0.0,-10.0
2026-08-14,1,Forced Top 3 Test,HOLD until earliest leg reaches 60-minute parlay window (-1735 minutes to first pitch).,-1735.3,Alec Burleson,STL,CHC,-236.0,0.6701621628137543,3.0,4.38,Pete Crow-Armstrong,CHC,STL,-238.0,0.6427928051246479,1.0,4.54,2.0219341974077767,102,0.4049288915320468,-0.1812604266929303,10.0,-1.812604266929303,Watchlist,31.21897973795025,Sharpie Top 3 Only,Same-game or shared-opponent exposure: slight correlation haircut applied.,"Sharpie Top 3 Only: Alec Burleson and Pete Crow-Armstrong both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +102 with modeled success near 40.5%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Same-game or shared-opponent exposure: slight correlation haircut applied.",0.0,0.0,0.0,-10.0
