pick_date,parlay_rank,bet_status,parlay_lock_rule,earliest_minutes_to_game,leg1_player,leg1_team,leg1_opponent,leg1_odds,leg1_probability,leg1_lineup_slot,leg1_projected_pa,leg2_player,leg2_team,leg2_opponent,leg2_odds,leg2_probability,leg2_lineup_slot,leg2_projected_pa,combined_decimal_odds,combined_american_odds,parlay_probability,parlay_ev_per_dollar,recommended_stake,expected_profit,confidence,parlay_score,selection_pool,correlation_note,why_sharpie_likes_it,sharpie_concern,actual_leg1_hit,actual_leg2_hit,actual_parlay_hit,profit
2026-07-01,1,Pass,Parlay game-time check unavailable; keep as watchlist until start times refresh.,,Max Muncy (ATH),ATH,LAD,-173.0,0.6558919999999999,5.0,4.15,Yordan Alvarez,HOU,MIN,-258.0,0.7244819999999998,2.0,4.42,2.189676031724694,119,0.4751819479439998,0.0404945221212276,0.0,0.0,Watchlist,70.31218856820274,Full Board Fallback,Different-game legs: cleaner risk split and lower shared downside.,"Full Board Fallback: Max Muncy (ATH) and Yordan Alvarez both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +119 with modeled success near 47.5%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,0.0
2026-07-02,1,Hold,HOLD until earliest leg reaches 60-minute parlay window (146 minutes to first pitch).,146.1,Nolan Schanuel,LAA,SEA,-178.0,0.6372668043654721,2.0,4.5,Max Muncy,LAD,SD,-169.0,0.6527447860348937,5.0,4.07,2.485938434944485,149,0.4159725838626805,0.0340822341074055,0.0,0.0,Watchlist,55.02630428112819,Sharpie Hold Watchlist,Different-game legs: cleaner risk split and lower shared downside.,Sharpie is holding the Rank 2+3 parlay idea while the straight-card legs remain flexible. No parlay stake is committed until the earliest leg reaches the one-hour parlay window.,"This replaces the old full-board fallback behavior. Sharpie can rotate these legs during 30-minute refreshes, so this parlay is not accountable yet.",1.0,1.0,1.0,0.0
2026-07-03,1,Hold,HOLD until earliest leg reaches 60-minute parlay window (-4 minutes to first pitch).,-4.1,Miguel Vargas,CWS,CLE,-198.0,0.6833428876915467,2.0,4.5,Shohei Ohtani,LAD,SD,-217.0,0.6451998021022557,1.0,4.54,2.198622166364102,120,0.4408926959065699,-0.0306435457917881,0.0,0.0,Watchlist,48.29813413428107,Sharpie Hold Watchlist,Different-game legs: cleaner risk split and lower shared downside.,Sharpie is holding the Rank 2+3 parlay idea while the straight-card legs remain flexible. No parlay stake is committed until the earliest leg reaches the one-hour parlay window.,"This replaces the old full-board fallback behavior. Sharpie can rotate these legs during 30-minute refreshes, so this parlay is not accountable yet.",1.0,0.0,0.0,-0.0
2026-07-04,1,Hold,HOLD until earliest leg reaches 60-minute parlay window (145 minutes to first pitch).,144.9,Ketel Marte,AZ,MIL,-256.0,0.6668830041504215,1.0,4.54,Freddie Freeman,LAD,SD,-254.0,0.6740502413891898,3.0,4.3,1.9381151574803148,-107,0.4495126499259396,-0.1287927196993938,0.0,0.0,Watchlist,41.086613524876384,Sharpie Hold Watchlist,Different-game legs: cleaner risk split and lower shared downside.,Sharpie is holding the Rank 2+3 parlay idea while the straight-card legs remain flexible. No parlay stake is committed until the earliest leg reaches the one-hour parlay window.,"This replaces the old full-board fallback behavior. Sharpie can rotate these legs during 30-minute refreshes, so this parlay is not accountable yet.",,,,
2026-07-05,1,Hold,HOLD until earliest leg reaches 60-minute parlay window (135 minutes to first pitch).,135.0,Anthony Seigler,BOS,LAA,-218.0,0.6541407365783614,1.0,4.62,Willson Contreras,BOS,LAA,-231.0,0.6692444242119842,4.0,4.28,2.090194209460265,109,0.3940020365444898,-0.1764592246991558,0.0,0.0,Watchlist,30.4342200881987,Sharpie Hold Watchlist,"Same-team parlay: higher upside if the lineup rolls, but shared pitcher/weather downside gets a haircut.",Sharpie is holding the Rank 2+3 parlay idea while the straight-card legs remain flexible. No parlay stake is committed until the earliest leg reaches the one-hour parlay window.,"This replaces the old full-board fallback behavior. Sharpie can rotate these legs during 30-minute refreshes, so this parlay is not accountable yet.",1.0,1.0,1.0,0.0
2026-07-06,1,Hold,HOLD until earliest leg reaches 60-minute parlay window (144 minutes to first pitch).,143.8,Ketel Marte,AZ,SD,-261.0,0.709597995935166,1.0,4.62,Kyle Karros,COL,LAD,-215.0,0.6484411309570685,2.0,4.5,2.026463512429832,103,0.4601325270090683,-0.067558223133989,0.0,0.0,Watchlist,47.45345457723588,Sharpie Hold Watchlist,Different-game legs: cleaner risk split and lower shared downside.,Sharpie is holding the Rank 2+3 parlay idea while the straight-card legs remain flexible. No parlay stake is committed until the earliest leg reaches the one-hour parlay window.,"This replaces the old full-board fallback behavior. Sharpie can rotate these legs during 30-minute refreshes, so this parlay is not accountable yet.",,,,
2026-07-07,1,Pass,HOLD until earliest leg reaches 60-minute parlay window (3 minutes to first pitch).,2.8,Tyler Freeman,COL,LAD,-206.0,0.6422232147540657,2.62,4.43,Bo Bichette,NYM,KC,-269.0,0.6604696370480161,2.22,4.47,2.037643916699751,104,0.4241689335524279,-0.1356947528938744,0.0,-0.0,Watchlist,35.62235005928251,Sharpie Hold Watchlist,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Hold Watchlist: Tyler Freeman and Bo Bichette both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +104 with modeled success near 42.4%.","Earliest leg reached the parlay decision window, but the combined ticket did not clear the EV/stake hurdle.",1.0,1.0,1.0,0.0
2026-07-08,1,Pass,HOLD until earliest leg reaches 60-minute parlay window (52 minutes to first pitch).,52.5,Mike Trout,LAA,TEX,-159.0,0.6671269248450391,2.0,4.5,Ketel Marte,AZ,SD,-230.0,0.6640692695158416,1.0,4.62,2.3371616078753075,134,0.4430184896561948,0.0354058056033625,0.0,0.0,Watchlist,60.0518748362699,Sharpie Hold Watchlist,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Hold Watchlist: Mike Trout and Ketel Marte both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +134 with modeled success near 44.3%.","Earliest leg reached the parlay decision window, but the combined ticket did not clear the EV/stake hurdle.",,,,
2026-07-09,1,Hold,HOLD until earliest leg reaches 60-minute parlay window (203 minutes to first pitch).,203.0,Otto Lopez,MIA,SEA,-266.0,0.684884155403295,2.0,4.42,Ketel Marte,AZ,SD,-251.0,0.6699813082941487,1.0,4.62,1.9241230566455985,-108,0.4588595824670326,-0.1170976976124102,0.0,0.0,Watchlist,42.910401011451256,Sharpie Hold Watchlist,Different-game legs: cleaner risk split and lower shared downside.,Sharpie is holding the Rank 2+3 parlay idea while the straight-card legs remain flexible. No parlay stake is committed until the earliest leg reaches the one-hour parlay window.,"This replaces the old full-board fallback behavior. Sharpie can rotate these legs during 30-minute refreshes, so this parlay is not accountable yet.",,,,
2026-07-10,1,Pass,HOLD until earliest leg reaches 60-minute parlay window (27 minutes to first pitch).,27.3,Shea Langeliers,ATH,CWS,-222.0,0.7128056290443415,2.0,4.5,Ketel Marte,AZ,LAD,-229.0,0.6543659958005079,1.0,4.62,2.0838349266296867,108,0.4664357652618079,-0.0280248613181985,0.0,-0.0,Watchlist,53.34801743650669,Sharpie Hold Watchlist,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Hold Watchlist: Shea Langeliers and Ketel Marte both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +108 with modeled success near 46.6%.","Earliest leg reached the parlay decision window, but the combined ticket did not clear the EV/stake hurdle.",,,,
2026-07-11,1,Pass,HOLD until earliest leg reaches 60-minute parlay window (-302 minutes to first pitch).,-302.5,Jonathan Aranda,TB,SEA,-166.0,0.6333853503203846,2.0,4.42,Randal Grichuk,CWS,ATH,-211.0,0.6490069126072818,1.0,4.54,2.361845486210244,136,0.4110714707021144,-0.0291127024124046,0.0,-0.0,Watchlist,46.36373270790755,Sharpie Top 3,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3: Jonathan Aranda and Randal Grichuk both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +136 with modeled success near 41.1%.","Sharpie's top-three straight-bet combinations did not clear the parlay EV/risk hurdle, so this is a watchlist read rather than a recommended parlay.",1.0,1.0,1.0,0.0
2026-07-12,1,Qualified,HOLD until earliest leg reaches 60-minute parlay window (-332 minutes to first pitch).,-332.5,Kyle Schwarber,PHI,DET,-160.0,0.6499203638550171,2.0,4.5,J.P. Crawford,SEA,TB,-168.0,0.6514759999999999,1.0,4.62,2.592261904761905,159,0.423407518962811,0.097583181597049,8.0,0.7806654527763923,Medium,65.89684448710167,Sharpie Top 3 + Alternate,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3 + Alternate: Kyle Schwarber and J.P. Crawford both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +159 with modeled success near 42.3%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Different-game legs: cleaner risk split and lower shared downside.",1.0,1.0,1.0,12.73809523809524
2026-07-16,1,Pass,Parlay game-time check unavailable; keep as watchlist until start times refresh.,,Bryce Harper,PHI,NYM,-252.0,0.644626,3.0,4.3,Juan Soto,NYM,PHI,-235.0,0.665078,2.0,4.5,1.991219182708544,-101,0.4030029765783199,-0.1975327423486071,0.0,-0.0,Watchlist,28.95693412562168,Full Board Fallback,Same-game or shared-opponent exposure: slight correlation haircut applied.,"Full Board Fallback: Bryce Harper and Juan Soto both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is -101 with modeled success near 40.3%.","Two-leg hit parlays compound baseball variance, so Sharpie only stakes this when the combined EV clears the hurdle. Same-game or shared-opponent exposure: slight correlation haircut applied.",1.0,1.0,1.0,0.0
2026-07-17,1,Locked,"LOCKED by earliest leg: 57 minutes to first pitch. For parlays, the first game controls the ticket deadline even when later legs start after it.",57.3,Travis Bazzana,CLE,PIT,-225.0,0.6291068198092203,1.0,4.54,Trevor Larnach,MIN,CHC,-252.0,0.6554310700297201,1.0,4.62,2.017636684303351,102,0.4123361560705516,-0.1680554452474232,10.0,-1.6805544524742322,Watchlist,27.05798640019629,Sharpie Rank 2+3 Preferred,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie is currently prioritizing the Rank 2+3 two-leg parlay because the fixed-rank backtest has outperformed Rank 1+2, Rank 1+3, and betting every combo. If either leg is an early game, that leg controls the ticket deadline.","This is now a conviction-first parlay rule, but no stake is committed until the earliest leg reaches the one-hour parlay lock window. Sharpie will keep tracking all pair combos daily and should stop favoring Rank 2+3 if its rolling hit rate or ROI loses the lead.",,,,
2026-07-18,1,Preferred Rank 2+3,HOLD until earliest leg reaches 60-minute parlay window (-293 minutes to first pitch).,-292.7,Austin Martin,MIN,CHC,-207.0,0.6600892512356766,1.0,4.62,Yordan Alvarez,HOU,BAL,-237.0,0.7253446646161217,2.0,4.42,2.10886891294156,111,0.4787922165542487,0.0097100212496384,0.0,0.0,Watchlist,61.48645728376126,Sharpie Rank 2+3 Preferred,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie is currently prioritizing the Rank 2+3 two-leg parlay because the fixed-rank backtest has outperformed Rank 1+2, Rank 1+3, and betting every combo. If either leg is an early game, that leg controls the ticket deadline.","This is now a conviction-first parlay rule, but no stake is committed until the earliest leg reaches the one-hour parlay lock window. Sharpie will keep tracking all pair combos daily and should stop favoring Rank 2+3 if its rolling hit rate or ROI loses the lead.",0.0,1.0,0.0,-0.0
2026-07-19,1,Preferred Rank 2+3,HOLD until earliest leg reaches 60-minute parlay window (-338 minutes to first pitch).,-337.7,Brandon Nimmo,TEX,ATL,-241.0,0.642047789286754,4.0,4.28,Iván Herrera,STL,AZ,-256.0,0.6453475090159497,2.0,4.5,1.967647821576764,-103,0.414343941485404,-0.1847170461527147,0.0,-0.0,Watchlist,30.03237128870681,Sharpie Rank 2+3 Preferred,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie is currently prioritizing the Rank 2+3 two-leg parlay because the fixed-rank backtest has outperformed Rank 1+2, Rank 1+3, and betting every combo. If either leg is an early game, that leg controls the ticket deadline.","This is now a conviction-first parlay rule, but no stake is committed until the earliest leg reaches the one-hour parlay lock window. Sharpie will keep tracking all pair combos daily and should stop favoring Rank 2+3 if its rolling hit rate or ROI loses the lead.",0.0,1.0,0.0,-0.0
2026-07-20,1,Hold,HOLD until earliest leg reaches 60-minute parlay window (147 minutes to first pitch).,147.2,Iván Herrera,STL,LAA,-240.0,0.638043317572004,2.0,4.5,Julio Rodríguez,SEA,CIN,-256.0,0.6510197186661928,2.0,4.42,1.9700520833333333,-103,0.4153787811025703,-0.1816821669164204,0.0,0.0,Watchlist,28.90829798553788,Sharpie Hold Watchlist,Different-game legs: cleaner risk split and lower shared downside.,Sharpie is holding the Rank 2+3 parlay idea while the straight-card legs remain flexible. No parlay stake is committed until the earliest leg reaches the one-hour parlay window.,"This replaces the old full-board fallback behavior. Sharpie can rotate these legs during 30-minute refreshes, so this parlay is not accountable yet.",0.0,1.0,0.0,-0.0
2026-07-21,1,Hold,HOLD until earliest leg reaches 60-minute parlay window (-6 minutes to first pitch).,-6.1,Vladimir Guerrero Jr.,TOR,TB,-239.0,0.6534017906001975,2.0,4.42,Sal Stewart,CIN,SEA,-254.0,0.6930625486662653,2.0,4.5,1.976839192172108,-102,0.4528483102964742,-0.1047917120970137,0.0,0.0,Watchlist,42.22021051105182,Sharpie Hold Watchlist,Different-game legs: cleaner risk split and lower shared downside.,Sharpie is holding the Rank 2+3 parlay idea while the straight-card legs remain flexible. No parlay stake is committed until the earliest leg reaches the one-hour parlay window.,"This replaces the old full-board fallback behavior. Sharpie can rotate these legs during 30-minute refreshes, so this parlay is not accountable yet.",0.0,0.0,0.0,-0.0
2026-07-22,1,Locked,"LOCKED by earliest leg: 34 minutes to first pitch. For parlays, the first game controls the ticket deadline even when later legs start after it.",34.4,Trent Grisham,NYY,PIT,-264.0,0.6433961900015804,1.0,4.54,Taylor Ward,BAL,BOS,-250.0,0.6821123226170476,1.0,4.62,1.9303030303030304,-107,0.4388684695249373,-0.1528508633715604,10.0,-1.528508633715604,Watchlist,37.93570652958957,Sharpie Rank 2+3 Preferred,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie is currently prioritizing the Rank 2+3 two-leg parlay because the fixed-rank backtest has outperformed Rank 1+2, Rank 1+3, and betting every combo. If either leg is an early game, that leg controls the ticket deadline.","This is now a conviction-first parlay rule, but no stake is committed until the earliest leg reaches the one-hour parlay lock window. Sharpie will keep tracking all pair combos daily and should stop favoring Rank 2+3 if its rolling hit rate or ROI loses the lead.",0.0,1.0,0.0,-10.0
2026-07-23,1,Preferred Rank 2+3,HOLD until earliest leg reaches 60-minute parlay window (-418 minutes to first pitch).,-418.1,Mauricio Dubón,ATL,SD,-258.0,0.594091132634396,5.0,4.07,Jonathan Aranda,TB,TOR,-239.0,0.6470489638831056,2.0,4.5,1.968181375887905,-103,0.3844060518232265,-0.2434191680229245,0.0,-0.0,Watchlist,14.566506825333406,Sharpie Rank 2+3 Preferred,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie is currently prioritizing the Rank 2+3 two-leg parlay because the fixed-rank backtest has outperformed Rank 1+2, Rank 1+3, and betting every combo. If either leg is an early game, that leg controls the ticket deadline.","This is now a conviction-first parlay rule, but no stake is committed until the earliest leg reaches the one-hour parlay lock window. Sharpie will keep tracking all pair combos daily and should stop favoring Rank 2+3 if its rolling hit rate or ROI loses the lead.",1.0,0.0,0.0,-0.0
2026-07-24,1,Pass,HOLD until earliest leg reaches 60-minute parlay window (-34 minutes to first pitch).,-34.2,Chase DeLauter,CLE,TB,-259.0,0.6518515926058245,2.0,4.5,Seiya Suzuki,CHC,PIT,-204.0,0.6397127387750264,2.0,4.5,2.065561359679007,107,0.4169977675807347,-0.138665524212827,0.0,0.0,Watchlist,34.32329130936873,Sharpie Top 3,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie Top 3: Chase DeLauter and Seiya Suzuki both clear the probability, PA, lineup-slot, and model-agreement gates. Combined price is +107 with modeled success near 41.7%.",No parlay stake because Sharpie's straight-bet card already uses the full daily bankroll.,1.0,0.0,0.0,-0.0
2026-07-25,1,Locked,"LOCKED by earliest leg: 9 minutes to first pitch. For parlays, the first game controls the ticket deadline even when later legs start after it.",9.4,Kyle Stowers,MIA,SD,-218.0,0.6399476518318937,2.0,4.42,Ben Rice,NYY,PHI,-241.0,0.6820233015583841,2.0,4.5,2.063991777380182,106,0.4364592103269234,-0.0991517787233826,10.0,-0.9915177872338266,Watchlist,40.13696685054637,Sharpie Rank 2+3 Preferred,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie is currently prioritizing the Rank 2+3 two-leg parlay because the fixed-rank backtest has outperformed Rank 1+2, Rank 1+3, and betting every combo. If either leg is an early game, that leg controls the ticket deadline.","This is now a conviction-first parlay rule, but no stake is committed until the earliest leg reaches the one-hour parlay lock window. Sharpie will keep tracking all pair combos daily and should stop favoring Rank 2+3 if its rolling hit rate or ROI loses the lead.",1.0,0.0,0.0,-10.0
2026-07-26,1,Preferred Rank 2+3,HOLD until earliest leg reaches 60-minute parlay window (-303 minutes to first pitch).,-303.4,Max Muncy (LAD),ATH,NYM,-179.0,0.663437333385473,4.0,4.28,Sam Antonacci,CWS,HOU,-262.0,0.6916089032977988,1.0,4.54,2.153567316303467,115,0.458839166549543,-0.0118589674789809,0.0,-0.0,Watchlist,57.43284491056991,Sharpie Rank 2+3 Preferred,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie is currently prioritizing the Rank 2+3 two-leg parlay because the fixed-rank backtest has outperformed Rank 1+2, Rank 1+3, and betting every combo. If either leg is an early game, that leg controls the ticket deadline.","This is now a conviction-first parlay rule, but no stake is committed until the earliest leg reaches the one-hour parlay lock window. Sharpie will keep tracking all pair combos daily and should stop favoring Rank 2+3 if its rolling hit rate or ROI loses the lead.",0.0,1.0,0.0,-0.0
2026-07-27,1,Preferred Rank 2+3,HOLD until earliest leg reaches 60-minute parlay window (-278 minutes to first pitch).,-278.4,Brandon Nimmo,TEX,SEA,-237.0,0.6401801212749274,4.0,4.2,Kevin McGonigle,DET,BAL,-237.0,0.6559624284892224,1.0,4.54,2.021916003489469,102,0.4199341070220262,-0.1509285086011055,0.0,-0.0,Watchlist,33.80253663143128,Sharpie Rank 2+3 Preferred,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie is currently prioritizing the Rank 2+3 two-leg parlay because the fixed-rank backtest has outperformed Rank 1+2, Rank 1+3, and betting every combo. If either leg is an early game, that leg controls the ticket deadline.","This is now a conviction-first parlay rule, but no stake is committed until the earliest leg reaches the one-hour parlay lock window. Sharpie will keep tracking all pair combos daily and should stop favoring Rank 2+3 if its rolling hit rate or ROI loses the lead.",1.0,1.0,1.0,0.0
2026-07-28,1,Locked,"LOCKED by earliest leg: 57 minutes to first pitch. For parlays, the first game controls the ticket deadline even when later legs start after it.",56.6,Jonathan Aranda,TB,TEX,-252.0,0.6460155646572242,2.0,4.42,Corbin Carroll,AZ,PIT,-254.0,0.6538699432871764,1.0,4.62,1.9467566554180729,-106,0.4224101606250524,-0.177670208486962,10.0,-1.776702084869621,Watchlist,32.80169039505746,Sharpie Rank 2+3 Preferred,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie is currently prioritizing the Rank 2+3 two-leg parlay because the fixed-rank backtest has outperformed Rank 1+2, Rank 1+3, and betting every combo. If either leg is an early game, that leg controls the ticket deadline.","This is now a conviction-first parlay rule, but no stake is committed until the earliest leg reaches the one-hour parlay lock window. Sharpie will keep tracking all pair combos daily and should stop favoring Rank 2+3 if its rolling hit rate or ROI loses the lead.",,,,
2026-07-29,1,Preferred Rank 2+3,HOLD until earliest leg reaches 60-minute parlay window (-398 minutes to first pitch).,-398.4,Luis Garcia (WAS),MIN,TOR,-259.0,0.6313752366102099,2.0,4.42,Geraldo Perdomo,AZ,PIT,-198.0,0.6319908008857771,2.0,4.5,2.0861510861510864,109,0.3990233414447335,-0.1675770228454333,0.0,-0.0,Watchlist,26.17393161658801,Sharpie Rank 2+3 Preferred,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie is currently prioritizing the Rank 2+3 two-leg parlay because the fixed-rank backtest has outperformed Rank 1+2, Rank 1+3, and betting every combo. If either leg is an early game, that leg controls the ticket deadline.","This is now a conviction-first parlay rule, but no stake is committed until the earliest leg reaches the one-hour parlay lock window. Sharpie will keep tracking all pair combos daily and should stop favoring Rank 2+3 if its rolling hit rate or ROI loses the lead.",,,,
2026-07-30,1,Hold,HOLD until earliest leg reaches 60-minute parlay window (-298 minutes to first pitch).,-298.5,Seiya Suzuki,CHC,STL,-247.0,0.6475572482082662,2.0,4.5,Heliot Ramos,SF,SD,-244.0,0.655504981506489,2.0,4.5,1.980619897789872,-102,0.4244770020111524,-0.1592724036625201,0.0,0.0,Watchlist,31.78614977452866,Sharpie Hold Watchlist,Different-game legs: cleaner risk split and lower shared downside.,Sharpie is holding the Rank 2+3 parlay idea while the straight-card legs remain flexible. No parlay stake is committed until the earliest leg reaches the one-hour parlay window.,"This replaces the old full-board fallback behavior. Sharpie can rotate these legs during 30-minute refreshes, so this parlay is not accountable yet.",0.0,1.0,0.0,-0.0
2026-07-31,1,Preferred Rank 2+3,HOLD until earliest leg reaches 60-minute parlay window (-294 minutes to first pitch).,-293.5,Paul Goldschmidt,NYY,CHC,-222.0,0.6535957105408035,1.0,4.62,Liam Hicks,MIA,NYM,-258.0,0.6702073259452768,1.0,4.62,2.0126405475242684,101,0.438044633410855,-0.1183736091719093,0.0,-0.0,Watchlist,38.32576342156892,Sharpie Rank 2+3 Preferred,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie is currently prioritizing the Rank 2+3 two-leg parlay because the fixed-rank backtest has outperformed Rank 1+2, Rank 1+3, and betting every combo. If either leg is an early game, that leg controls the ticket deadline.","This is now a conviction-first parlay rule, but no stake is committed until the earliest leg reaches the one-hour parlay lock window. Sharpie will keep tracking all pair combos daily and should stop favoring Rank 2+3 if its rolling hit rate or ROI loses the lead.",0.0,0.0,0.0,-0.0
2026-08-01,1,Locked,"LOCKED by earliest leg: 56 minutes to first pitch. For parlays, the first game controls the ticket deadline even when later legs start after it.",56.2,Randy Arozarena,SEA,MIN,-221.0,0.6065792564149949,2.0,4.42,Sam Antonacci,CWS,TB,-207.0,0.6675078223590101,1.0,4.62,2.15417404419962,115,0.4048963985377208,-0.1277826876801371,10.0,-1.2778268768013716,Watchlist,31.56447912962674,Sharpie Rank 2+3 Preferred,Different-game legs: cleaner risk split and lower shared downside.,"Sharpie is currently prioritizing the Rank 2+3 two-leg parlay because the fixed-rank backtest has outperformed Rank 1+2, Rank 1+3, and betting every combo. If either leg is an early game, that leg controls the ticket deadline.","This is now a conviction-first parlay rule, but no stake is committed until the earliest leg reaches the one-hour parlay lock window. Sharpie will keep tracking all pair combos daily and should stop favoring Rank 2+3 if its rolling hit rate or ROI loses the lead.",1.0,0.0,0.0,-10.0
2026-08-02,1,Hold,HOLD until earliest leg reaches 60-minute parlay window (306 minutes to first pitch).,305.8,Liam Hicks,MIA,NYM,-247.0,0.670440355909868,1.0,4.62,Freddie Freeman,LAD,BOS,-245.0,0.6891971832823265,3.02,4.38,1.9782698504503016,-102,0.4620656048518815,-0.08590954499144038,0.0,0.0,Watchlist,47.25363784048766,Sharpie Hold Watchlist,Different-game legs: cleaner risk split and lower shared downside.,Sharpie is holding the Rank 2+3 parlay idea while the straight-card legs remain flexible. No parlay stake is committed until the earliest leg reaches the one-hour parlay window.,"This replaces the old full-board fallback behavior. Sharpie can rotate these legs during 30-minute refreshes, so this parlay is not accountable yet.",,,,
